#lemma,wordnet_2.0,wordnet_3.0,POS,Cyc ID,Cyc name
thin,300944611,300988232,adj,Mx4rvVjeSJwpEbGdrcN5Y29ycA,SkinnyPhysicalBuild
work,201620837,201668603,verb,Mx4r-RhUM7HSEdmAhAACs6hRjg,WorkingSomething-ProcessingEvent
skim_milk,107372762,107846557,noun,Mx4rwQCB3ZwpEbGdrcN5Y29ycA,SkimMilk
substitute,202322990,202394662,verb,Mx4rc5_clrgiEdmAAAACs6hRjg,WorkingAsASubstituteForSomeone
model,202080804,202142775,verb,Mx4rvVikupwpEbGdrcN5Y29ycA,DisplayingSomething
bucket,102806296,102909870,noun,Mx4rvVi285wpEbGdrcN5Y29ycA,Bucket
mandibular_joint,104972742,105276668,noun,Mx4rwL-JMJwpEbGdrcN5Y29ycA,TemporoMandibularJoint
Indo-European,106517494,106941644,noun,Mx4rvViPUpwpEbGdrcN5Y29ycA,Indo-EuropeanLanguageFamily
gerontologist,109477392,110128381,noun,Mx4rwP3CHpwpEbGdrcN5Y29ycA,GeriatricDoctor
water_polo,100440454,100464478,noun,Mx4rvVjaX5wpEbGdrcN5Y29ycA,WaterPolo
Long_Beach,108500173,109063477,noun,Mx4rvVilKJwpEbGdrcN5Y29ycA,CityOfLongBeachCA
waste,202202819,202268351,verb,Mx4rv2KAZZwpEbGdrcN5Y29ycA,SquanderingSomething
collaborate,202343290,202416278,verb,Mx4rv6wB1JwpEbGdrcN5Y29ycA,CooperationEvent
family,107489070,107970721,noun,Mx4rwPzc15wpEbGdrcN5Y29ycA,Family-SocialEntity
headset,103377322,103505667,noun,Mx4rwPzeBpwpEbGdrcN5Y29ycA,Headset
Bootes,108652514,109226738,noun,Mx4rvel1u5wpEbGdrcN5Y29ycA,Bootes-Constellation
impulsive,301782846,301843205,adj,Mx4rwLRyp5wpEbGdrcN5Y29ycA,ImpulsiveUrge
nut,103691865,103836191,noun,Mx4rvVjUyJwpEbGdrcN5Y29ycA,Nut-TheDevice
representational_process,105432077,105765159,noun,Mx4rmOrDdskqEdmAAAACs6hRjg,RepresentationalCognitiveProcess
hockey_stick,103394579,103524150,noun,Mx4rvVjIx5wpEbGdrcN5Y29ycA,HockeyStick
electric_range,103154918,103273740,noun,Mx4rvVihVZwpEbGdrcN5Y29ycA,ElectricCookingRange
civil_law,107940852,108453464,noun,Mx4rv3aUr5wpEbGdrcN5Y29ycA,CivilLawSystem
abdominal_aorta,105029460,105336635,noun,Mx4rvYhWCZwpEbGdrcN5Y29ycA,AbdominalAorta
economy,100182005,100192613,noun,Mx4rM3UOPLtJEdmAAAACs6hRjg,Economizing
preexist,202526395,202604100,verb,Mx4rdMUP47aeEdmFRQACs6hRjg,Preexisting
mediocre,302266342,302347564,adj,Mx4rvVjvzJwpEbGdrcN5Y29ycA,PoorQuality
Saint_Louis,108542134,109107626,noun,Mx4rvVjCTZwpEbGdrcN5Y29ycA,CityOfStLouisMO
Ecuadorian,109087703,109700371,noun,Mx4rvVkKjpwpEbGdrcN5Y29ycA,EcuadoranPerson
column,102962711,103073977,noun,Mx4rvVjxY5wpEbGdrcN5Y29ycA,Pillar
accountancy,100584252,100618734,noun,Mx4rvVizapwpEbGdrcN5Y29ycA,PreparingFinancialRecords
college_student,109302079,109936892,noun,Mx4rvVjEN5wpEbGdrcN5Y29ycA,UniversityStudent
gallium,113800456,114638256,noun,Mx4rvVioEJwpEbGdrcN5Y29ycA,Gallium
egg_white,107367321,107841037,noun,Mx4rvmO0FpwpEbGdrcN5Y29ycA,EggWhites-Food
garter_belt,103296216,103421324,noun,Mx4rvViVvJwpEbGdrcN5Y29ycA,Garter
light_bulb,103529233,103665924,noun,Mx4rvVjBp5wpEbGdrcN5Y29ycA,LightBulb-Incandescent
bulb,112381551,113134059,noun,Mx4rvVjxSJwpEbGdrcN5Y29ycA,Bulb-ThePlantPart
Gulf_of_Bothnia,108717402,109297423,noun,Mx4rwNF6iZwpEbGdrcN5Y29ycA,GulfOfBothnia
straddle,100333314,100349213,noun,Mx4rl2YhGrgLEdmAAAACs6hRjg,StraddlingSomething
Valencia,108468885,109028477,noun,Mx4rvVkKxpwpEbGdrcN5Y29ycA,CityOfValenciaSpain
Wesley,110644953,111381824,noun,Mx4rvqG8uZwpEbGdrcN5Y29ycA,JohnWesley-ReligiousFigure
power_line,103844254,103995535,noun,Mx4rwPSQZpwpEbGdrcN5Y29ycA,PowerLine
python,101664547,101743605,noun,Mx4rvViTUJwpEbGdrcN5Y29ycA,Python
birch,111533075,112281241,noun,Mx4rvVjZCJwpEbGdrcN5Y29ycA,Birch
Swiss,109117011,109733333,noun,Mx4rvVjQ3ZwpEbGdrcN5Y29ycA,SwissPerson
Christmas_card,106218497,106627623,noun,Mx4rgafHGlNBQdebE9pWbO405Q,ChristmasCard
evangelicalism,105851920,106231030,noun,Mx4rvVi4YZwpEbGdrcN5Y29ycA,EvangelicalChristianity
female_child,109437323,110084295,noun,Mx4rvViBVZwpEbGdrcN5Y29ycA,FemaleChild
Czech,106520649,106944911,noun,Mx4rvVj8E5wpEbGdrcN5Y29ycA,CzechLanguage
mousse,103651991,103794136,noun,Mx4rwQCXj5wpEbGdrcN5Y29ycA,HairStylingGel
assassin,109188716,109813696,noun,Mx4rPFz3bCqBQdiA19azDKjJEg,Assassin
study,104177786,104345028,noun,Mx4rvVi6DZwpEbGdrcN5Y29ycA,StudyRoom
intellectual,109015357,109621545,noun,Mx4rsfgh1i_-QdiU9qkX6M09fQ,Intellectual
protein,113887503,114728724,noun,Mx4rvVjM3pwpEbGdrcN5Y29ycA,ProteinStuff
develop,200243643,200252019,verb,Mx4rvWESd5wpEbGdrcN5Y29ycA,IntrinsicStateChangeEvent
rampart,103899176,104051825,noun,Mx4r6lOOML2hEdmAAAACs6hRjg,Rampart
whistle,106388147,106806098,noun,Mx4rvVjUa5wpEbGdrcN5Y29ycA,Whistling-Human
tangent,113009804,113788035,noun,Mx4rwM3pcJwpEbGdrcN5Y29ycA,TangentFn
basilar_artery,105031199,105338410,noun,Mx4rwJTtcZwpEbGdrcN5Y29ycA,BasilarArtery
Samhita,106064698,106464838,noun,Mx4r-ZuZCMfpEdmAAAACs6hRjg,Samhita-VedicLiterature
solution,113753857,114589223,noun,Mx4rvVkFnJwpEbGdrcN5Y29ycA,Solution
channel,108665773,109241247,noun,Mx4rvVj0epwpEbGdrcN5Y29ycA,Channel-BodyOfWaterLink
bovine,102314711,102402010,noun,Mx4rvWayzZwpEbGdrcN5Y29ycA,Cattle
dash,107012827,107469043,noun,Mx4rvVj0tZwpEbGdrcN5Y29ycA,SprintingRace
iron,103452569,103585073,noun,Mx4rwPzhPZwpEbGdrcN5Y29ycA,Iron-GolfClub
Riga,108454376,109013353,noun,Mx4rvVkEX5wpEbGdrcN5Y29ycA,CityOfRigaLatvia
strait,108851958,109446115,noun,Mx4rvViS15wpEbGdrcN5Y29ycA,Strait
Muskhogean,106489237,106913313,noun,Mx4rvVj-4JwpEbGdrcN5Y29ycA,MuskogeanLanguageFamily
airlift,100302564,100316594,noun,Mx4rlhfe2MsSEdmAAAACs6hRjg,Airlift
fiberglass,114020589,114866769,noun,Mx4rvVj0rZwpEbGdrcN5Y29ycA,Fiberglass
Baku,108459520,109018426,noun,Mx4rvs8zX5wpEbGdrcN5Y29ycA,CityOfBakuAzerbaijan
bean,112383682,113136316,noun,Mx8Ngh4rwP4F85wpEbGdrcN5Y29ycB4rvViSvpwpEbGdrcN5Y29ycA,"[:SeedFn, :BeanPlant]"
patch,202290051,202357693,verb,Mx8Ngh4rvViympwpEbGdrcN5Y29ycB4rqlv2hrtKEdmAAAACs6hRjg,"[:MakingAvailableFn, :""Patch-PieceOfCloth""]"
El_Paso,108577313,109144117,noun,Mx4rvVi4bpwpEbGdrcN5Y29ycA,CityOfElPasoTX
general_anesthetic,103308196,103433434,noun,Mx4rvVqf8JwpEbGdrcN5Y29ycA,GeneralAnesthetic
cartoon,106208045,106616464,noun,Mx4rvV5sEZwpEbGdrcN5Y29ycA,Animation-MovingImage
waffle,107171744,107641699,noun,Mx4rwQCC_5wpEbGdrcN5Y29ycA,Waffle
drink,107409585,107885223,noun,Mx4rvVj0CJwpEbGdrcN5Y29ycA,Drink
airdock,102595725,102687821,noun,Mx4rvVjI9ZwpEbGdrcN5Y29ycA,AircraftHangar
epinephrine,105099102,105408388,noun,Mx4rvj_MRZwpEbGdrcN5Y29ycA,Epinephrine
straight_sinus,104950470,105252705,noun,Mx4rwD9kJpwpEbGdrcN5Y29ycA,StraightSinus
sulfur,113817266,114656219,noun,Mx4rvVjm3JwpEbGdrcN5Y29ycA,Sulfur
adult,109000461,109605289,noun,Mx4rvViy-ZwpEbGdrcN5Y29ycA,HumanAdult
socialism,107857076,108366202,noun,Mx4rwUtUcpwpEbGdrcN5Y29ycA,SocialistEconomicSystem
vogue,105417424,105750163,noun,Mx4rMhVl5hVaQdid4v4nD1qhWA,Trend
monopolize,202369150,202442546,verb,Mx4rZlKL1Li3EdmAAAACs6hRjg,MonopolizingSomething
Dover,108506765,109070233,noun,Mx4rvVivXpwpEbGdrcN5Y29ycA,CityOfDoverDE
male,109017703,109624168,noun,Mx4rvVjWoZwpEbGdrcN5Y29ycA,MaleHuman
well,104394684,104572344,noun,Mx4rwPzjfpwpEbGdrcN5Y29ycA,Well
badlands,108638973,109212572,noun,Mx4rnCcfLCTVQdecotRAHyIpIw,Badlands-Topographical
bacteriologist,109204632,109831411,noun,Mx4rvVj_jZwpEbGdrcN5Y29ycA,Bacteriologist
liquid,113657678,114480420,noun,Mx4rvVkJSJwpEbGdrcN5Y29ycA,Liquid-StateOfMatter
apprehension,100082093,100088725,noun,Mx4rbX8ShiDNEdaAAACQJ5pZBw,ArrestingSomeone
Ash_Wednesday,114335959,115195622,noun,Mx4rvmiQn5wpEbGdrcN5Y29ycA,AshWednesday
puncture,200300214,200309990,verb,Mx4rvViTy5wpEbGdrcN5Y29ycA,BreakingOpenEvent
Belgium,108303785,108849753,noun,Mx4rvVjfR5wpEbGdrcN5Y29ycA,Belgium
Cimarron,108668687,109244972,noun,Mx4rvVkEqZwpEbGdrcN5Y29ycA,CimarronRiver
airspace,107985111,108502317,noun,Mx4rvzglL5wpEbGdrcN5Y29ycA,AirspaceRegion
penguin,101973073,102055803,noun,Mx4rvViphpwpEbGdrcN5Y29ycA,Penguin
computer,102971359,103082979,noun,Mx4rvVjXzZwpEbGdrcN5Y29ycA,Computer
penicillin,103762415,103910033,noun,Mx4rvVivu5wpEbGdrcN5Y29ycA,Penicillin
spill,202011305,202069888,verb,Mx4rvVkCCZwpEbGdrcN5Y29ycA,SpillingSomething
footstool,103257395,103380724,noun,Mx4rvVjDZZwpEbGdrcN5Y29ycA,FootStool
ophthalmic_artery,105045574,105352896,noun,Mx4rvcCxpJwpEbGdrcN5Y29ycA,OphthalmicArtery
Edward_VII,110238167,110951459,noun,Mx4rwUlq25wpEbGdrcN5Y29ycA,KingEdwardVII
blazer,102749787,102850358,noun,Mx4rvgH5spwpEbGdrcN5Y29ycA,SportsJacket
armadillo,102366519,102454379,noun,Mx4rwP1IB5wpEbGdrcN5Y29ycA,Armadillo
trailer,104294326,104467307,noun,Mx4rvViSrJwpEbGdrcN5Y29ycA,Trailer
jaundice,200103813,200106723,verb,Mx4rKtqAesQ_QdeZUfJTZuxynA,Jaundice
midnight,114309063,115168185,noun,Mww,"[:HourOfDayFn, ""0""]"
auditory_meatus,104946471,105248667,noun,Mx4rvli-nZwpEbGdrcN5Y29ycA,ExternalAuditoryMeatus
lighter-than-air_craft,103530163,103666917,noun,Mx4rvq6YKZwpEbGdrcN5Y29ycA,LighterThanAirCraft
razor,200036427,200037680,verb,Mx4rU7DvEbHiEdmAhAACs6hRjg,ShavingSomethingWithARazor
enemy,109412290,110055847,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvsaaeJwpEbGdrcN5Y29ycB4rvVi2ipwpEbGdrcN5Y29ycB4rvsaaeJwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :""Agent-Generic"", :considersAsEnemy, :""Agent-Generic""]"
philosopher,109747669,110423589,noun,Mx4rvVjuapwpEbGdrcN5Y29ycA,Philosopher
African_country,108165929,108698379,noun,Mx4rQXRcnuoYQdeERLuWRKMEFw,AfricanCountry
small,301343705,301391351,adj,Mx8Ngh4rvgDDa5wpEbGdrcN5Y29ycB4rvVju5JwpEbGdrcN5Y29ycA,"[:LowAmountFn, :Volume]"
creator,109008850,109614315,noun,Mx4rrDt_gMP2EdmAAAACs6hRjg,Creator-Person
cash_machine,102870954,102977058,noun,Mx4rwP1kWZwpEbGdrcN5Y29ycA,AutomaticTellerMachine
Bachelor_of_Arts_in_Nursing,106286832,106698902,noun,Mx8Ngh4rvVin6pwpEbGdrcN5Y29ycB4rwPvMTJwpEbGdrcN5Y29ycA,"[:BachelorsDegreeInFn, :""Nursing-FieldOfStudy""]"
cribbage,100466747,100491901,noun,Mx4rvtNXGJwpEbGdrcN5Y29ycA,Cribbage
quilt,103881782,104033995,noun,Mx4rvVjdj5wpEbGdrcN5Y29ycA,Quilt
Madagascar,108406464,108962187,noun,Mx4rvViEopwpEbGdrcN5Y29ycA,Madagascar
pansy,111642246,112390485,noun,Mx4rvWS6jpwpEbGdrcN5Y29ycA,Pansy
Paraguay,108421709,108978343,noun,Mx4rvVjks5wpEbGdrcN5Y29ycA,Paraguay
Romany,106543626,106969822,noun,Mx4rvVjOt5wpEbGdrcN5Y29ycA,RomanyLanguage
Caucasus,108663421,109238674,noun,Mx4rvVjQUpwpEbGdrcN5Y29ycA,Caucasus-Mountains
salvage,100089667,100096343,noun,Mx4rf3_mALctEdmFRAACs6hRjg,SalvagingSomething
testosterone,113906652,114748577,noun,Mx4rwP1Z5pwpEbGdrcN5Y29ycA,Testosterone
bake,200309785,200319886,verb,Mx4rvViu0JwpEbGdrcN5Y29ycA,BakingFood
Bhutan,108305819,108852209,noun,Mx4rvbLpP5wpEbGdrcN5Y29ycA,Bhutan
morning,114306192,115165289,noun,Mx4rvViIhZwpEbGdrcN5Y29ycA,Morning
Carson_City,108545174,109110784,noun,Mx4rvVi3aZwpEbGdrcN5Y29ycA,CityOfCarsonCityNV
fishing_line,103229991,103351768,noun,Mx4rwP1Q7pwpEbGdrcN5Y29ycA,FishingLine
ash_gray,104705289,104962062,noun,Mx4roqSMynS_EdaAAACgyZzFrg,SilverColor
Libyan_dinar,112898421,113670281,noun,Mx4rvVjmV5wpEbGdrcN5Y29ycA,Dinar-Libya
tailgate,104214847,104384593,noun,Mx4rwQCWe5wpEbGdrcN5Y29ycA,Tailgate
circle,113087394,113873502,noun,Mx4rvVjCZZwpEbGdrcN5Y29ycA,CircularRegion
pulmonary_trunk,105046704,105354026,noun,Mx4rv-6d0ZwpEbGdrcN5Y29ycA,PulmonaryTrunk
Peronosporaceae,112230495,112980478,noun,Mx4rvVkJVJwpEbGdrcN5Y29ycA,PeronosporaceaeFamily
become,202545350,202623529,verb,Mx4rvVjeiZwpEbGdrcN5Y29ycA,CreationEvent
bark,112408667,113162297,noun,Mx4rwQBsv5wpEbGdrcN5Y29ycA,TreeBark
blow,200033713,200034948,verb,Mx4rU7ArxLHiEdmAhAACs6hRjg,Blowing-EmittingAnObject
call,200104321,200107231,verb,Mx4rvVjD4ZwpEbGdrcN5Y29ycA,MakingAPhoneCall
guilder,112908357,113680146,noun,Mx4rvVjeqZwpEbGdrcN5Y29ycA,Guilder-Suriname
Balearic_Islands,108465369,109024668,noun,Mx4rvVjCV5wpEbGdrcN5Y29ycA,BalearicIslands
reflect,202074936,202136892,verb,Mx4rvY3-8pwpEbGdrcN5Y29ycA,Expression-Underspecified
Turkish,106503196,106926798,noun,Mx4rvViXNpwpEbGdrcN5Y29ycA,TurkishLanguage
patch,106168556,106573223,noun,Mx4rv7w_kZwpEbGdrcN5Y29ycA,ComputerPatchProgram
somatotropin,105102371,105412649,noun,Mx4rwHnd85wpEbGdrcN5Y29ycA,HumanGrowthHormone
boil,113376804,114183210,noun,Mx4rwP1Z2JwpEbGdrcN5Y29ycA,Boil-Infection
answer,200789361,200815686,verb,Mx4rvViaipwpEbGdrcN5Y29ycA,ReplyingToAQuestion
military_vehicle,103623223,103764276,noun,Mx4rwLrAvJwpEbGdrcN5Y29ycA,MilitaryVehicle
American_flag,102609143,102701566,noun,Mx8Ngh4rvVi2t5wpEbGdrcN5Y29ycB4rvVikKpwpEbGdrcN5Y29ycA,"[:NationalAnthemFn, :UnitedStatesOfAmerica]"
conceive,200052492,200054285,verb,Mx4rU7IAg7HiEdmAhAACs6hRjg,ConceivingSomething-BiologicalReproductionEvent
anion,108624816,109197815,noun,Mx4rpimUiuqPQdaJL4eopsni5w,Anion
encourage,201765364,201818235,verb,Mx4rvVjB6ZwpEbGdrcN5Y29ycA,Encouraging
miscarriage,106870473,107319652,noun,Mx4rwP1qIZwpEbGdrcN5Y29ycA,Miscarriage
feeling,100021668,100026192,noun,Mx4rvViC_pwpEbGdrcN5Y29ycA,FeelingAttribute
Lima,108423125,108979878,noun,Mx4rvVj59ZwpEbGdrcN5Y29ycA,CityOfLimaPeru
conformity,101136978,101203676,noun,Mx4r8YFlssCrEdmAAAACs6hRjg,ConformingToAcceptedStandards
interleave,202267788,202335262,verb,Mx8Ngh4rvViympwpEbGdrcN5Y29ycB8Ngh4rvszjQ5wpEbGdrcN5Y29ycA2DHiu9WOR2nCkRsZ2tw3ljb3JwHitJHecivZwR2YAAAAKzqFGOHiu-kl-dnCkRsZ2tw3ljb3Jw,"[:MakingAvailableFn, [:CollectionIntersectionFn, [:TheSet, :BlankSurface, :""PageOfPaper-IBO""]]]"
mouth,104997478,105302499,noun,Mx4rvVidh5wpEbGdrcN5Y29ycA,Mouth
parade,107917236,108428485,noun,Mx4rvVjMDZwpEbGdrcN5Y29ycA,Parade
fever,113552068,114365356,noun,Mx4rwQw2MpwpEbGdrcN5Y29ycA,Fever
ablaze,301672127,301726021,adj,Mx4rwMMe4ZwpEbGdrcN5Y29ycA,SexualArousal
nod,200016260,200016573,verb,Mx4rt8aDgLJtEdmAhAACs6hRjg,Nodding-Drowsing
dependable,302220264,302301969,adj,Mx4rvVkLKZwpEbGdrcN5Y29ycA,Dependable-Personality
Athenian,109097489,109711132,noun,Mx8Ngh4rv2TAHpwpEbGdrcN5Y29ycB4rvVjlF5wpEbGdrcN5Y29ycA,"[:ResidentFn, :CityOfAthensGreece]"
drop,201919767,201977701,verb,Mx4rvWQEUJwpEbGdrcN5Y29ycA,Dropping
London,108325251,108873622,noun,Mx4rvVjWPJwpEbGdrcN5Y29ycA,CityOfLondonEngland
tank,104219085,104389033,noun,Mx4rwQB8vpwpEbGdrcN5Y29ycA,Tank-Vehicle
spiral,113090094,113876371,noun,Mx4rwK0hyJwpEbGdrcN5Y29ycA,Spiral
Solomon_Islands,108440014,108998233,noun,Mx4rvVjjiZwpEbGdrcN5Y29ycA,SolomonIslands-TheNation
nitroglycerin,114038666,114886579,noun,Mx4rwP1fXpwpEbGdrcN5Y29ycA,Nitroglycerine
Jamaican_dollar,112901571,113673554,noun,Mx4rvViYT5wpEbGdrcN5Y29ycA,Dollar-Jamaica
Aqaba,108375030,108927678,noun,Mx4rvViN8pwpEbGdrcN5Y29ycA,CityOfAqabaJordan
neptunium,113807971,114646403,noun,Mx4rvVjAMpwpEbGdrcN5Y29ycA,Neptunium
Hamburg,108234563,108773336,noun,Mx4rvVjrypwpEbGdrcN5Y29ycA,CityOfHamburgGermany
court,103007122,103120198,noun,Mx4rwPuulpwpEbGdrcN5Y29ycA,Courtyard
Belgian_franc,112905117,113676897,noun,Mx4rvVjik5wpEbGdrcN5Y29ycA,Franc-Belgium
monkey,102395502,102484322,noun,Mx4rvVjta5wpEbGdrcN5Y29ycA,Monkey
incest,100797986,100848891,noun,Mx4rwKPUnJwpEbGdrcN5Y29ycA,Incest
control,202445967,202520997,verb,Mx4rf34RQLctEdmFRAACs6hRjg,ControllingSomething-Experimenting
Veneto,108270460,108812952,noun,Mx4rve-0tpwpEbGdrcN5Y29ycA,Veneto-RegionItaly
arthritis,113380097,114186541,noun,Mx4rwP1eXJwpEbGdrcN5Y29ycA,Arthritis
calculator,102834550,102938886,noun,Mx4rvVjatJwpEbGdrcN5Y29ycA,Calculator
round,200044864,200046382,verb,Mx4rYFEl0rJXEdmAhAACs6hRjg,FleshingOut
father,109434163,110080869,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvVjpQ5wpEbGdrcN5Y29ycB4rvViEwpwpEbGdrcN5Y29ycB4rvViwMZwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :MaleAnimal, :biologicalFather, :Animal]"
rat,202340230,202413140,verb,Mx4rV9GwlLgmEdmAAAACs6hRjg,EmployingStrikeBreakers
transfer,202167764,202232190,verb,Mx4rvViOtpwpEbGdrcN5Y29ycA,GeneralizedTransfer
radiator,103888402,104040759,noun,Mx4rwQB68JwpEbGdrcN5Y29ycA,Radiator-VehiclePart
treaty,106357547,106773434,noun,Mx4rwD8ghJwpEbGdrcN5Y29ycA,Treaty
wick,104404142,104581829,noun,Mx4rvVjZNpwpEbGdrcN5Y29ycA,Wick
individual,109545741,110203839,noun,Mx4rvVjE1pwpEbGdrcN5Y29ycA,Organism-Whole
sweep,201353544,201393996,verb,Mx4rvVi9D5wpEbGdrcN5Y29ycA,SweepingAnArea
bagel,107222589,107693725,noun,Mx4rwQCMTZwpEbGdrcN5Y29ycA,Bagel
Costa_Rica,108200537,108736107,noun,Mx4rvVioIZwpEbGdrcN5Y29ycA,CostaRica
massage,200062352,200064487,verb,Mx4rvVjBu5wpEbGdrcN5Y29ycA,Massaging
lead_off,202503505,202580392,verb,Mx4rEwtjlLftEdmAAAACs6hRjg,LeadingOff-CorruptingSomeone
quasar,108811873,109402370,noun,Mx4rwFzPXJwpEbGdrcN5Y29ycA,Quasar
table_knife,104210917,104380346,noun,Mx4rvVimGZwpEbGdrcN5Y29ycA,TableKnife
civilian,109291127,109924742,noun,Mx4rwQCE1JwpEbGdrcN5Y29ycA,Civilian
education,105633098,105984287,noun,Mx4r_2yt-HWZQdeBTs47E6ixJA,educationLevel
Society_Islands,108432443,108990344,noun,Mx4rvVjBTZwpEbGdrcN5Y29ycA,SocietyIslands-FrenchPolynesia
intercontinental_ballistic_missile,103446424,103578251,noun,Mx4rvVk8F5wpEbGdrcN5Y29ycA,BallisticMissile-ICBM
faucet,103203816,103325088,noun,Mx4rvVj3hZwpEbGdrcN5Y29ycA,Tap-PlumbingFixture
usher,110041055,110741821,noun,Mx4rvVkCapwpEbGdrcN5Y29ycA,Usher
Leipzig,108232720,108771116,noun,Mx4rvViie5wpEbGdrcN5Y29ycA,CityOfLeipzigEG
lease,106120667,106523132,noun,Mx4rwP1kFJwpEbGdrcN5Y29ycA,LeaseDocument
date,200598868,200619183,verb,Mx4rwIeiUZwpEbGdrcN5Y29ycA,DatingAnObject
hip,105238449,105556325,noun,Mx4rvVjhy5wpEbGdrcN5Y29ycA,Hip
nonagon,113095860,113882639,noun,Mx4rwJmAOpwpEbGdrcN5Y29ycA,Nonagon
rainy_season,114377771,115238895,noun,Mx4rvViLS5wpEbGdrcN5Y29ycA,RainySeason
covered_bridge,103008906,103122073,noun,Mx4rvgD19pwpEbGdrcN5Y29ycA,CoveredBridge
Ganges,108707664,109286630,noun,Mx4rvViO_pwpEbGdrcN5Y29ycA,GangesRiver
living_quarters,103542284,103679384,noun,Mx4rvVjmiZwpEbGdrcN5Y29ycA,HumanResidence
reception,107755596,108254331,noun,Mx4rvVkLlZwpEbGdrcN5Y29ycA,ReceptionParty
tamale,107404252,107879659,noun,Mx4rR-MIkCsyEdiaugAH6RYvVQ,Tamale
griddle,103332634,103459328,noun,Mx4rwDY5WJwpEbGdrcN5Y29ycA,Griddle
plane,103804644,103954731,noun,Mx4rvXTf05wpEbGdrcN5Y29ycA,Plane-TheTool
peregrine,101533413,101611472,noun,Mx4rvhHxS5wpEbGdrcN5Y29ycA,PeregrineFalcon
silicon,113815606,114654541,noun,Mx4rvViZjZwpEbGdrcN5Y29ycA,Silicon
game,100432385,100456199,noun,Mx4rvVjrZ5wpEbGdrcN5Y29ycA,PlayingAGame
play_along,202344166,202417208,verb,Mx4r8gU1vrgmEdmAAAACs6hRjg,PretendingToCooperate
kick,201330392,201370561,verb,Mx4rvViIfpwpEbGdrcN5Y29ycA,Kicking
beetle,102079604,102164464,noun,Mx4rvVi8cpwpEbGdrcN5Y29ycA,Beetle
sleet,110765870,111507951,noun,Mx4rvViaUJwpEbGdrcN5Y29ycA,SleetProcess
exchange,101045967,101109467,noun,Mx4rvViy4JwpEbGdrcN5Y29ycA,Bartering
New_Brunswick,108279826,108824484,noun,Mx4rwHU_uJwpEbGdrcN5Y29ycA,NewBrunswick-CanadianProvince
atmosphere,108637069,109210604,noun,Mx4rvVjVGpwpEbGdrcN5Y29ycA,Atmosphere
address,200867918,200897564,verb,Mx4rvViVN5wpEbGdrcN5Y29ycA,SpokenCommunicating
dry,200211006,200218475,verb,Mx4rvVjTiJwpEbGdrcN5Y29ycA,Drying
series,107945291,108457976,noun,Mx4rvo5pTJwpEbGdrcN5Y29ycA,Series
hermit_crab,101903638,101986214,noun,Mx4rvwqsJpwpEbGdrcN5Y29ycA,Crab-Hermit
British_Isles,108311282,108858248,noun,Mx4rvVi5oZwpEbGdrcN5Y29ycA,BritishIsles-Archipelago
position,100556725,100586262,noun,Mx4rvjTQFJwpEbGdrcN5Y29ycA,JobPosition
Hindu,109074021,109684609,noun,Mx4rwQBTypwpEbGdrcN5Y29ycA,HinduPerson
share,202638379,202718309,verb,Mx4rJysWfLyhEdmAAAACs6hRjg,Sharing-OverlappingSituations
capacitance_unit,112862029,113632744,noun,Mx4rvViIpJwpEbGdrcN5Y29ycA,UnitOfCapacitance
Michigan,108534270,109099526,noun,Mx4rvViex5wpEbGdrcN5Y29ycA,Michigan-State
subbing,100589113,100623670,noun,Mx4rc5_clrgiEdmAAAACs6hRjg,WorkingAsASubstituteForSomeone
coronal_suture,105226808,105543917,noun,Mx4rv2eGHZwpEbGdrcN5Y29ycA,CoronalSuture
second,114373933,115235126,noun,Mx4rvVjrsZwpEbGdrcN5Y29ycA,SecondsDuration
transportation,100301980,100315986,noun,Mx4rv-6HepwpEbGdrcN5Y29ycA,TransportationEvent
Everest,108698610,109277010,noun,Mx4rvViQU5wpEbGdrcN5Y29ycA,MountEverest
perk_up,200023034,200023473,verb,Mx4ry8i0dLHcEdmAhAACs6hRjg,PerkingUp
skunk,102358003,102445715,noun,Mx4rvVjRWZwpEbGdrcN5Y29ycA,Skunk
diffidence,107061682,107523286,noun,Mx4rvVidDpwpEbGdrcN5Y29ycA,Diffidence
ameba,101316899,101392380,noun,Mx4rvViVw5wpEbGdrcN5Y29ycA,Amoeba
pistol,103798968,103948459,noun,Mx4rwQCXyZwpEbGdrcN5Y29ycA,Handgun
Vistula,108874848,109472135,noun,Mx4rvciqx5wpEbGdrcN5Y29ycA,VistulaRiver
turtleneck,104328425,104502197,noun,Mx4rvgH51ZwpEbGdrcN5Y29ycA,TurtleneckShirt
Cheyenne,108591008,109159675,noun,Mx4rvVi0WZwpEbGdrcN5Y29ycA,CityOfCheyenneWY
cross,103021777,103135532,noun,Mx4rwQBnG5wpEbGdrcN5Y29ycA,Cross-ConstructionArtifact
feel,200667221,200690305,verb,Mx4rvVkLeZwpEbGdrcN5Y29ycA,opinions
osprey,101537950,101616086,noun,Mx4rvV4LYZwpEbGdrcN5Y29ycA,Osprey
tricuspid_valve,105086285,105393996,noun,Mx4rvuWAAJwpEbGdrcN5Y29ycA,TricuspidValve
